source_sheet,source_row,asset_number,asset_name,description,category_name,location_name,department,serial_number,model,manufacturer,quantity,condition_note,migration_date,acquisition_date,in_service_date,acquisition_cost,accumulated_depreciation,net_book_value,depreciation_method,useful_life_months,remaining_life_months,residual_value,currency_code,status,assumption_flag,assumption_note
SUMMARY REPORT SHEET,601,OPEN-FA-2024-0222,Paper Shredder,Paper Shredder,Other Fixed Asset,Head Office.,Finance Manager's Office,2201152254,Rexel Promax V60ws,Rexel,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,602,OPEN-FA-2024-0223,Paper Shredder,Paper Shredder,Other Fixed Asset,Head Office.,CEO's Office,2201152102,Rexel Promax V60ws,Rexel,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,603,OPEN-FA-2024-0224,Iron Safe,Iron Safe,Other Fixed Asset,Head Office.,"Open Office, 2nd Floor.",ESD102T,Gubabi Safe,Gubabi,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,604,OPEN-FA-2024-0225,iron Safe,iron Safe,Other Fixed Asset,Head Office.,Finance Manager's Office,,Gubabi Safe,Gubabi,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,605,OPEN-FA-2024-0226,Fire Extinguishers,Fire Extinguishers,Other Fixed Asset,Head Office.,Basement,MXTE3226200,25KG DCP TROLLEY,ANGUS FIRE,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,606,OPEN-FA-2024-0227,Fire Extinguishers,Fire Extinguishers,Other Fixed Asset,Head Office.,Server Room,CE0062,6KG DCP,KENNY GLOBAL,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,607,OPEN-FA-2024-0228,Fire Extinguishers,Fire Extinguishers,Other Fixed Asset,Head Office.,Gate Post,CE01230,3KG CO2,BRYK,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,608,OPEN-FA-2024-0229,Fire Extinguishers,Fire Extinguishers,Other Fixed Asset,Head Office.,Gate Post,,9KG DCP,KENNY GLOBAL,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,609,OPEN-FA-2024-0230,Fire Extinguishers,Fire Extinguishers,Other Fixed Asset,Head Office.,Ground Floor,1548,3KG CO2,BRYK,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,610,OPEN-FA-2024-0231,Fire Extinguishers,Fire Extinguishers,Other Fixed Asset,Head Office.,Ground Floor,CE00539,3KG CO2,BAJIK,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,611,OPEN-FA-2024-0232,Fire Extinguishers,Fire Extinguishers,Other Fixed Asset,Head Office.,Ground Floor,CE00791,3KG CO2,BAJIK,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,612,OPEN-FA-2024-0233,Fire Extinguishers,Fire Extinguishers,Other Fixed Asset,Head Office.,Ground Floor,CE0035,6KG DCP,KENNY GLOBAL,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,613,OPEN-FA-2024-0234,Fire Extinguishers,Fire Extinguishers,Other Fixed Asset,Head Office.,1st Floor,CE1844,3KG CO2,BAJIK,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,614,OPEN-FA-2024-0235,Fire Extinguishers,Fire Extinguishers,Other Fixed Asset,Head Office.,2nd Floor,CE00315,3KG CO2,BAJIK,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,615,OPEN-FA-2024-0236,Fire Extinguishers,Fire Extinguishers,Other Fixed Asset,Head Office.,3rd Floor,CE0036,6KG DCP,KENNY GLOBAL,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,616,OPEN-FA-2024-0237,Fire Extinguishers,Fire Extinguishers,Other Fixed Asset,Head Office.,2nd Floor,CE00492,3KG CO2,BAJIK,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,617,OPEN-FA-2024-0238,Fire Extinguishers,Fire Extinguishers,Other Fixed Asset,Head Office.,2nd Floor,CE00512,3KG CO2,BAJIK,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,618,OPEN-FA-2024-0239,Fire Extinguishers,Fire Extinguishers,Other Fixed Asset,Head Office.,2nd Floor,CE1370,6KG DCP,KENNY GLOBAL,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,619,OPEN-FA-2024-0240,Ladder,Ladder,Other Fixed Asset,Head Office.,Ground Floor,,2 Step Fibre Ladder,Fibre Ladder,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,621,OPEN-FA-2024-0241,Battery Charger,Battery Charger,Power Equipment,Head Office.,Basement,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,622,OPEN-FA-2024-0242,Pumping Machine,Pumping Machine,Other Fixed Asset,Head Office.,Basement,12030607,Evermax WP20X,Evermax,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,623,OPEN-FA-2024-0243,Generator,Generator,Power Equipment,Head Office.,Basement,FGWPEP71VGBSO2169,P88-3 (80KVA) DIESEL GENERATOR,FG WILSON,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,624,OPEN-FA-2024-0244,Telecom Mast.,Telecom Mast.,Other Fixed Asset,Head Office.,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,625,OPEN-FA-2024-0245,Telecom Mast.,Telecom Mast.,Other Fixed Asset,Jabi BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,626,OPEN-FA-2024-0246,Telecom Mast.,Telecom Mast.,Other Fixed Asset,Gwarimpa BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,627,OPEN-FA-2024-0247,Telecom Mast.,Telecom Mast.,Other Fixed Asset,Idu BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,628,OPEN-FA-2024-0248,Telecom Mast.,Telecom Mast.,Other Fixed Asset,Karasana BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,629,OPEN-FA-2024-0249,Telecom Mast.,Telecom Mast.,Other Fixed Asset,Kubwa BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,630,OPEN-FA-2024-0250,Telecom Mast.,Telecom Mast.,Other Fixed Asset,SPDC BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,631,OPEN-FA-2024-0251,Telecom Mast.,Telecom Mast.,Other Fixed Asset,Karu BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,632,OPEN-FA-2024-0252,2 in 1 Visitors Iron Chair,2 in 1 Visitors Iron Chair,Furniture & Fittings,Head Office.,Engineering Office.,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,633,OPEN-FA-2024-0253,3 in 1 Visitors Iron Chair,3 in 1 Visitors Iron Chair,Furniture & Fittings,Head Office.,Reception,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,635,OPEN-FA-2024-0254,Hopshistory Chair,Hopshistory Chair,Furniture & Fittings,Head Office.,Reception,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,639,OPEN-FA-2024-0255,3 in 1 Hopshistory Chair,3 in 1 Hopshistory Chair,Furniture & Fittings,Head Office.,Business Manager's Office,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,641,OPEN-FA-2024-0256,Chair,Chair,Furniture & Fittings,Head Office.,Basement,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,733,OPEN-FA-2024-0257,Chair,Chair,Furniture & Fittings,Jabi BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,740,OPEN-FA-2024-0258,2 in 1 Visitors Iron Chair,2 in 1 Visitors Iron Chair,Furniture & Fittings,Gwarimpa BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,741,OPEN-FA-2024-0259,3 in 1 Visitors Iron Chair,3 in 1 Visitors Iron Chair,Furniture & Fittings,Gwarimpa BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,742,OPEN-FA-2024-0260,Chair,Chair,Furniture & Fittings,Gwarimpa BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,747,OPEN-FA-2024-0261,Chair,Chair,Furniture & Fittings,Kubwa BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,748,OPEN-FA-2024-0262,Chair,Chair,Furniture & Fittings,Gudu BTS,,,,,6,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,750,OPEN-FA-2024-0263,4 in 1 Cluster Workstation.,4 in 1 Cluster Workstation.,Other Fixed Asset,Head Office.,Basement,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,763,OPEN-FA-2024-0264,Centre Glass Table,Centre Glass Table,Furniture & Fittings,Head Office.,Reception,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,764,OPEN-FA-2024-0265,Reception Desk/Table,Reception Desk/Table,Furniture & Fittings,Head Office.,Reception,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,765,OPEN-FA-2024-0266,Conference Table,Conference Table,Furniture & Fittings,Head Office.,Conference Room,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,766,OPEN-FA-2024-0267,Executive Table,Executive Table,Furniture & Fittings,Head Office.,Business Manager's office,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,769,OPEN-FA-2024-0268,Tea Table,Tea Table,Furniture & Fittings,Head Office.,CEO's Office,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,770,OPEN-FA-2024-0269,Table,Table,Furniture & Fittings,Head Office.,Store,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,775,OPEN-FA-2024-0270,2 in 1 Desk,2 in 1 Desk,Furniture & Fittings,Head Office.,Store,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,776,OPEN-FA-2024-0271,6 in 1 Work Desk,6 in 1 Work Desk,Furniture & Fittings,Head Office.,N.O.C Office,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,778,OPEN-FA-2024-0272,7 in 1 Work Desk,7 in 1 Work Desk,Furniture & Fittings,Head Office.,Call Centre,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,780,OPEN-FA-2024-0273,Tables,Tables,Furniture & Fittings,Jabi BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,783,OPEN-FA-2024-0274,4 in 1 Cluster Work Station,4 in 1 Cluster Work Station,Other Fixed Asset,Gwarimpa BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,784,OPEN-FA-2024-0275,Table,Table,Furniture & Fittings,Gwarimpa BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,788,OPEN-FA-2024-0276,Table,Table,Furniture & Fittings,Kubwa BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,789,OPEN-FA-2024-0277,Cabinet Cupboard  (Small),Cabinet Cupboard  (Small),Furniture & Fittings,Head Office.,Engineering office,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,790,OPEN-FA-2024-0278,Cabinet Cupboard  (Big),Cabinet Cupboard  (Big),Furniture & Fittings,Head Office.,Engineering office,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,802,OPEN-FA-2024-0279,Book Shelf,Book Shelf,Other Fixed Asset,Head Office.,Business Manager's office,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,804,OPEN-FA-2024-0280,File Cabinet Cupboard,File Cabinet Cupboard,Furniture & Fittings,Head Office.,Document Room,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,809,OPEN-FA-2024-0281,Cabinet Cupboard (Small),Cabinet Cupboard (Small),Furniture & Fittings,Gwarimpa BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,810,OPEN-FA-2024-0282,Office Steel Cabinet,Office Steel Cabinet,Furniture & Fittings,Gwarimpa BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,811,OPEN-FA-2024-0283,42U Server Rack.,42U Server Rack.,ICT Equipment,Head Office.,Server Room,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,812,OPEN-FA-2024-0284,Battery Rack,Battery Rack,Power Equipment,Head Office.,Server Room,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,816,OPEN-FA-2024-0285,Battery Rack,Battery Rack,Power Equipment,Jabi BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,817,OPEN-FA-2024-0286,22U Rack,22U Rack,Other Fixed Asset,Jabi BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,818,OPEN-FA-2024-0287,32U Rack,32U Rack,Other Fixed Asset,Gwarimpa BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,819,OPEN-FA-2024-0288,22U Rack,22U Rack,Other Fixed Asset,Gwarimpa BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,820,OPEN-FA-2024-0289,Battery Rack,Battery Rack,Power Equipment,Gwarimpa BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,822,OPEN-FA-2024-0290,Battery Rack,Battery Rack,Power Equipment,Idu BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,823,OPEN-FA-2024-0291,32uU Rack,32uU Rack,Other Fixed Asset,Idu BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,824,OPEN-FA-2024-0292,Battery Rack,Battery Rack,Power Equipment,Karasana BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,825,OPEN-FA-2024-0293,52u Rack,52u Rack,Other Fixed Asset,Karasana BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,826,OPEN-FA-2024-0294,Battery Rack,Battery Rack,Power Equipment,Kubwa BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,827,OPEN-FA-2024-0295,52U-Rack,52U-Rack,Other Fixed Asset,Kubwa BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,828,OPEN-FA-2024-0296,Battery Rack,Battery Rack,Power Equipment,B.O.I BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,829,OPEN-FA-2024-0297,32U Rack,32U Rack,Other Fixed Asset,B.O.I BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,830,OPEN-FA-2024-0298,Battery Rack,Battery Rack,Power Equipment,Maitama BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,831,OPEN-FA-2024-0299,32U-Rack,32U-Rack,Other Fixed Asset,Maitama BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,832,OPEN-FA-2024-0300,Battery Rack,Battery Rack,Power Equipment,Armed Forces Radio BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,833,OPEN-FA-2024-0301,32U Rack,32U Rack,Other Fixed Asset,Armed Forces Radio BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,834,OPEN-FA-2024-0302,Battery Rack,Battery Rack,Power Equipment,SPDC BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,835,OPEN-FA-2024-0303,32U Rack,32U Rack,Other Fixed Asset,SPDC BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
SUMMARY REPORT SHEET,836,OPEN-FA-2024-0304,Battery Rack,Battery Rack,Power Equipment,Karu BTS,,,,,1,"Good, in use.",2024-12-31,,,,,,STRAIGHT_LINE,,,0,NGN,ACTIVE,YES,Opening migration as at 2024-12-31; historical cost/depreciation data not provided; generated temporary asset number
